108110,(M) Node Metrics DS40,-node 100122,35002
108111,(M) Node Metrics DS44,-node 100103,35002
108112,(M) Node Metrics DS45,-node 100147,35002
108113,(M) Node Metrics DS47,-node 100165,35002
108114,(M) Node Metrics DS48,-node 100108,35002
108115,(M) Node Metrics DS49,-node 100101,35002
108116,(M) Node Metrics DS5,-node 100140,35002
108117,(M) Node Metrics DS54,-node 100107,35002
108118,(M) Node Metrics DS55/DS86,-node 100141,35002
108119,(M) Node Metrics DS6,-node 100120,35002
108120,(M) Node Metrics DS64,-node 100146,35002
108121,(M) Node Metrics DS65,-node 100100,35002
108122,(M) Node Metrics DS70,-node 100150,35002
108123,(M) Node Metrics DS71,-node 100151,35002
108124,(M) Node Metrics DS72,-node 100152,35002
108125,(M) Node Metrics DS73,-node 100160,35002
108126,(M) Node Metrics DS74,-node 100161,35002
108127,(M) Node Metrics DS75,-node 100162,35002
108128,(M) Node Metrics DS76,-node 100163,35002
108129,(M) Node Metrics DS78,-node 100166,35002
108130,(M) Node Metrics DS8,-node 100106,35002
108131,(M) Node Metrics DS80,-node 100123,35002
108132,(M) Node Metrics DS81,-node 100121,35002
118133,(M) Node Metrics DS90,-node 100170,35002
118134,(M) Node Metrics DS91,-node 100171,35002
118135,(M) Node Metrics DS92,-node 100172,35002
118136,(M) Node Metrics DS93,-node 100173,35002
118137,(M) Node Metrics DS94,-node 100174,35002
118138,(M) Node Metrics DS95,-node 100175,35002
118139,(M) Node Metrics DS96,-node 100176,35002
118140,(M) Node Metrics DS98,-node 100177,35002
118141,(M) Node Metrics DS99,-node 100178,35002
105257,(M) MSS vs TAPOUT (Duration) - ST_VOICE_PARTNERS - EDR Duration (Daily),-mrec_id 100181 -num_days 7 -offset 8,35005
105256,(M) MSS vs TAPOUT (Duration) - ST_VOICE_PARTNERS - EDR Duration,-mrec_id 100180 -num_days 7 -offset 8,35005
101580,(M) Node Matching DS83,,1
101581,(M) Node Matching DS84,,1
101582,(M) Node Matching DS85,,1
100579,(M) Node DS83,-node 100180 -node_id 100180 -daemon no -offset 1 --terminatetime 23:59:59,1
100580,(M) Node DS84,-node 100181 -node_id 100181 -daemon no -offset 1 --terminatetime 23:59:59,1
100581,(M) Node DS7,-node 100182 -node_id 100182 -daemon no -offset 1 --terminatetime 23:59:59,1
100309,(M) Import CCS Intermediate,-daemon no -load_type 1 -mapping 100110,5000
100310,(M) Import CCS Daily,-daemon no -load_type 1 -mapping 100111,5000
100311,(M) Import ICCS WAP (CCS),-daemon no -load_type 1 -mapping 100112,5000
100312,(M) Import ICCS GPRS (CCS),-daemon no -load_type 1 -mapping 100113,5000
100313,(M) Import ICCS Billed,-daemon no -load_type 1 -mapping 100114,5000
105258,(M) CCS Intermediate vs CCS Daily (value) - ST_ALL - EDR Value,-mrec_id 100182 -num_days 7 -offset 8,35005
105259,(M) CCS Intermediate vs CCS Daily (value) - ST_ALL - EDR Bytes,-mrec_id 100183 -num_days 7 -offset 8,35005
105260,(M) CCS Intermediate vs CCS Daily (value) - ST_ALL - EDR Count,-mrec_id 100184 -num_days 7 -offset 8,35005
105261,(M) CCS vs WAP ICCS (bytes) - ST_DATA_WAP_POSTPAID - EDR Bytes (Daily),-mrec_id 100185 -num_days 7 -offset 8,35005
105262,(M) CCS  vs GPRS ICCS (bytes) - ST_DATA_GPRS_POSTPAID - EDR Bytes (Daily),-mrec_id 100186 -num_days 7 -offset 8,35005
105263,(M) CCS Intermediate vs CCS Daily (value) - ST_ALL - EDR Value (Daily),-mrec_id 100187 -num_days 7 -offset 8,35005
105264,(M) GPRS ICCS vs ICCS Billed (bytes) - ST_DATA_GPRS_POSTPAID - EDR Bytes (Daily),-mrec_id 100188 -num_days 59 -offset 60,35005
105265,(M) WAP ICCS vs ICCS Billed (bytes) - ST_DATA_WAP_POSTPAID - EDR Bytes (Daily),-mrec_id 100189 -num_days 59 -offset 60,35005
105266,(M) CCS vs WAP ICCS (bytes) - ST_DATA _STRIP - EDR Bytes (Daily),-mrec_id 100190 -num_days 7 -offset 8,35005
105267,(M) CCS vs GPRS ICCS (bytes) - ST_DATA _STRIP - EDR Bytes (Daily),-mrec_id 100191 -num_days 7 -offset 8,35005
118142,(M) Node Metrics DS83,-node 100180,35002
118143,(M) Node Metrics DS84,-node 100181,35002
118144,(M) Node Metrics DS7,-node 100182,35002
